날짜, 1시 , 2시 , 3시 , 4시 , 5시 , 6시 , 7시 , 8시 , 9시 , 10시 , 11시 , 12시 , 13시 , 14시 , 15시 , 16시 , 17시 , 18시 , 19시 , 20시 , 21시 , 22시 , 23시 , 24시 
2024-01-16,586.9,637.5,675.9,684.7,685.4,680.7,616.3,541.6,558.3,749.1,865.7,948.2,984.2,970.3,893.5,813.7,597.5,471,421.2,412.6,429.9,456.1,478.1,505.9
2024-01-17,546.9,597.7,620.8,652,666.6,659,630.1,578.5,553.7,592.3,675.9,767.4,859.7,925.6,920.4,790,729.6,644.4,576.8,574.2,588.8,602.1,614.8,632.9
2024-01-18,685.6,723.6,750.7,748.6,743.9,733.5,680.9,624.4,572.9,584.7,606.8,649.2,480.9,391.6,410.8,401,359.9,378.3,551.2,546.7,553.4,583.8,585.3,593.9
2024-01-19,635.3,677.3,717,779.3,808.9,805.5,769.5,711.7,579.2,545.9,566.8,561.6,575.9,582.3,571.2,534.4,514.9,497.1,509.3,552.1,566.4,567.2,565.9,582.7
2024-01-20,626.3,664.2,702.6,715.3,726.7,727.5,695.6,670.5,622.7,570.8,563.1,557.9,568.6,561.7,569.9,560,553.3,540.5,577.9,613.8,634.3,662.6,664.4,670.9
2024-01-21,694.4,711.4,789,817,807.1,790.9,746.1,708.2,705.7,724.6,766.9,751.2,745.7,726.6,759.5,758.6,732.4,704.4,692.8,719.4,734.5,767.1,769.7,786.4
2024-01-22,818.2,854.5,878.5,877.9,875.2,858.5,807.4,732.6,693.9,733.1,760.7,753,783,751.3,715.4,675.8,609.7,532.7,524.4,542.4,574.1,606.7,623.3,649
2024-01-23,673.2,717.9,740.2,764,750.7,757.9,712.5,654.2,584.1,583,660.3,710.4,745.6,780.7,719.7,693.7,579.4,502.3,501.4,507.4,544.4,585.9,621.2,635.3
2024-01-24,667.3,704.6,715.5,727.1,728.1,735.4,694.2,648.4,571,532.8,541.9,576.9,642.8,666.5,691.4,703.1,668.8,552.6,526.8,554,581.1,612.7,626.1,635.8
2024-01-25,667.5,708.9,747.8,775.3,764.5,740.3,678.8,621.9,548.7,572.7,565.4,574.3,653.8,686.6,718.1,735.9,659.1,549.7,532.2,529.6,554.3,582.5,466,356.9
2024-01-26,532.8,503.7,672.9,680.2,689,704.2,650.8,571.8,510.5,528.7,600.6,660.1,726.3,843.9,886,822,704,541.3,450.4,451.8,456,484.5,504.3,475.2
2024-01-27,484.2,522.8,541,566.4,558.1,543.3,504.6,480.7,502.6,553.5,703.7,831,935.9,945.8,892.5,793.6,657.9,534.8,453.6,450.1,485.4,498.3,492,487.2
2024-01-28,514.2,581.2,623.6,662.4,661.5,661.9,642.4,648.6,681.2,821.7,865.6,950.5,987.8,992,971.9,933.4,794.8,575.1,454.5,472.9,467.7,424.5,407.9,400.6
2024-01-29,442.1,483.2,515,524.1,525.2,540.6,500.2,437.2,434,578.2,672.7,746.4,847.8,786.8,709.6,683.7,634.3,519.9,435.6,413.1,420.1,432.1,453.9,471.3
2024-01-30,519.4,551.2,579.1,599.7,616.7,614.7,581.5,532.1,455.5,475,495.7,468.8,505.7,548.8,551.3,485.1,437.1,428.1,426.1,438.2,461.6,503.2,533.2,553.4
2024-01-31,519.9,548.3,556.1,568.5,580.3,571.9,538,416.3,367.6,377,473.6,535.1,588.3,610.7,578.6,574,483.2,429.7,411.5,416,429.3,451.6,471.3,489.4
2024-02-01,538.8,578.4,604.3,634.8,654,652.3,620.7,589,516.9,502.9,496.7,501.4,493.6,481.1,475.8,450.3,424,425.7,457.3,491.1,494.4,494.7,512.7,517.7
2024-02-02,559.3,601.9,642.3,654.2,659,651.2,617.7,575.9,521,459,444.9,497,499.4,482.6,499.3,476.2,443,400.9,400.3,390.9,413.9,431.6,442.5,454.9
2024-02-03,493.2,531.6,564,596.1,602.1,589.1,571.1,549.5,529.9,495.3,427.8,435.5,450.3,467,496.9,502.4,523.7,528.9,542.5,561.4,591.7,611,626.7,648.6
2024-02-04,674.8,700.8,723.3,747,759.1,761.4,721.8,714.3,711.5,755.2,841.8,849.4,893.9,844.5,771.1,701.8,693.3,641.3,629.6,620.1,620.7,663.3,680.5,665.3
2024-02-05,713.9,788.8,778.2,781.2,756.3,754.7,717.8,673,591.3,647.7,769.3,795.2,765.5,798.4,863.4,822,786.3,700.6,623.8,604.8,604,605.8,655.1,671.9
2024-02-06,707.3,738.9,756.3,763.5,767.4,761.3,699.9,511.4,482.9,518.6,574.7,578.4,593.9,590.9,588.8,614.7,593.7,631,616.8,615,646.4,644.1,652.7,669
2024-02-07,708.6,721.5,741.7,762.3,780,761.6,717.4,657.3,644.7,759.8,821.9,908.3,989.4,967.4,919.3,847.7,747.1,643.6,554.4,525.3,532.9,573.6,590.4,599.3
2024-02-08,639,673.4,685.3,702.5,707.4,729.3,693.4,615.6,653.5,787.6,842,840.5,788.5,775.8,787.2,797.6,781.5,676,587,570.9,582.9,560,536.1,567.4
2024-02-09,623.9,668.3,689.9,715.1,743.5,751.9,719.8,672.5,738.7,863.1,924.3,964.8,981.6,1011.4,1053.1,993,883.8,722.2,609.9,597.9,575.9,564.6,568,585.9
2024-02-10,618.6,642.2,665.8,677.4,673.4,667.8,618.5,583,641.3,753.7,853.1,883.7,936.5,906.4,770.7,873.5,760.9,688.4,621.5,600.7,609.7,593,576.8,564.9
2024-02-11,577.5,612.8,653.8,671.9,668.7,683.7,665.3,632.3,709,878.1,953.9,1028.5,1049.3,1053.9,1089.3,1136,1014.6,816.1,664.3,613.4,608.9,581.5,567,565.4
2024-02-12,611.2,617.4,629.2,619.8,600.5,598,548.8,519.9,662.8,871,973.1,1047,1085,1081.5,1041.3,956.8,815.7,647.7,518.9,477.6,491.6,526.6,542,605.6
2024-02-13,669.3,696.3,728.6,756.6,744.3,737.5,713.4,643.8,674.9,802.2,938.2,1020.2,1074.8,1083.4,1044.2,957.2,833.9,666.7,576.6,574,593.3,595.2,660,702.9
2024-02-14,751.2,803.3,836.4,847,850,840.8,816.3,742.6,683.7,679.2,660.8,663.6,749.4,769.9,805,753.3,636.1,583.8,582.3,602.4,642.7,650.6,639.7,645.9
2024-02-15,621.2,640.3,662.9,692.7,674.4,658.3,611,583.5,634.8,694.8,678.1,742.2,824.3,860.7,809.4,767.4,712.4,649.8,611.2,591.6,628.5,644.8,651.4,661.8
2024-02-16,668.4,703.2,704.7,681.6,665,628.3,554.6,487.3,570.5,747.4,843.8,896.9,911.5,840.3,753.4,715.1,633.4,529.5,476.9,436.9,441.3,450.5,328.9,270.3
2024-02-17,318.5,351.5,377.6,394.4,391.5,371.4,352,493.8,638.4,796.5,901,996.7,1057.6,1064.2,1047.8,985.5,857.3,668.3,522.2,458.3,471.7,483.8,501.2,566.4
2024-02-18,675,689.8,725.6,751.5,755.3,764.8,747.4,755.3,755.9,771.2,768.4,774.2,782.9,803.6,778.3,769,757.2,754.5,794.9,793.6,768.8,763.6,760.7,800.7
2024-02-19,814.3,822.5,878.5,897.3,892.6,876.6,830.3,777,690.4,777.6,755.8,801.1,793.7,812.8,763.5,745.7,682.3,666.2,710.1,717.2,667.1,638.8,617.3,674.2
2024-02-20,635.4,688.6,672.5,660.5,643.8,647.4,599.2,532,455.1,404.5,364.1,402.1,427,425.2,402.4,430.4,429.1,430.5,467.8,469.5,486.3,531.7,543.2,548.9
2024-02-21,595,621.4,648.3,667.1,660.5,661.5,609.4,554.8,505.6,486.5,406.9,404,518.8,562.5,469.6,587.1,574.4,526.9,533.2,524.5,566.5,587.2,600.7,614.4
2024-02-22,670.2,707.8,743.5,762.8,785.8,820.9,794.4,749.7,653.8,599.2,628.2,615.8,594.6,611.1,605.1,597.2,515.7,518.8,544.6,554.9,544,550.9,556.9,589.6
2024-02-23,659.7,708.8,717.3,731.4,720.7,721.8,703.8,649.3,582.4,550.7,587.8,645.2,621.2,574.5,593.3,562.9,509.3,487.2,490.3,493.1,540.4,574.2,604.9,625
2024-02-24,641,673.5,696.3,714.8,720.5,731.4,709.3,682.8,658.6,651.2,687.2,633.9,649.7,582.6,539.7,531.8,489,494.4,498.4,497.3,528.1,542.3,540,550
2024-02-25,590.1,629.1,676.6,739.5,750.5,758.7,730.9,713.3,690.9,734.2,759.5,794.4,776.7,795,756.7,710.1,728.9,701.4,619.6,606.4,597.6,581.9,560.4,544.1
2024-02-26,491.5,502.7,489.4,495.1,506.6,526,499.6,477.3,505.4,612.7,725.3,823.1,890.1,833.9,731.7,714.8,604.4,425.8,268.3,224.7,225,250.5,263.1,284.9
2024-02-27,344.5,436.7,468.5,481.7,486,481.3,456.4,436.4,538.3,683.4,755.9,736.9,757.6,787.4,760,696.5,599.9,499,389.3,335.2,345.4,359.4,364.4,375
2024-02-28,421.2,456.6,483.2,495.3,499,487.1,456,428.8,474.9,494.9,509.3,594.8,717.7,778.1,743.2,690,606.9,531.7,503.1,507.3,532.3,563.9,583.7,591.6
2024-02-29,632.2,658.6,671.9,698.7,704.3,714,687.2,652.4,476.6,441.4,448.7,520.3,558.4,556.1,591.7,605.9,568.5,567.8,573.6,573.9,558.3,457.3,482,542.3
2024-03-01,573.7,638.2,644.6,634.2,633.1,618.5,571.8,603.4,729.1,844.3,811.3,801.6,841.2,768.5,743.5,724.8,641.1,507,400.2,386.1,393.8,426.5,432.9,451.1
2024-03-02,474.4,504.5,510.2,507.2,499.8,488.9,432.8,394.7,451.3,624.6,712.7,740.6,834.3,838,763.8,664.7,566.8,427.5,295,231.6,238.3,261.5,289.7,308.8
2024-03-03,365.8,365.1,394.6,414.2,413.9,423.3,396.9,393.9,470.2,543.8,553.9,577.6,584.7,613.9,691.9,688.2,593.8,468.2,350.5,286.3,275.4,283.9,299.8,313.2
2024-03-04,367.3,396.8,410.7,417.1,407.1,390.7,352.4,335.9,429.4,512.5,620.5,730.5,597.1,441.8,420.8,320.2,268.9,271.1,299.7,309.2,321.9,350.5,398.2,432
2024-03-05,489.4,508.3,538.4,560.1,561.7,574.9,525.7,458.7,431.1,465.6,512.7,555.9,555.9,543.6,507.9,541,563.8,553.8,551.5,556.9,576.7,622.8,604,638.9
2024-03-06,560.8,549.7,555,566.6,561,565.8,511.8,455,384.2,377.2,410.1,469.1,503.4,543.5,612.4,658.1,660.2,599.7,522.6,473.7,482.8,508.1,547.3,576.7
2024-03-07,604.7,621.6,648.7,690.4,688.5,700.5,670.4,596.3,579.6,693.5,805.8,856.2,839.3,846.1,847.1,872,805.7,660,568.5,541.2,535.3,546.7,559.6,564.1
2024-03-08,606,645,666.2,614.2,607.3,589.2,454.6,435.9,506.6,586.2,677.3,821,858.6,867.6,864,882.7,825.9,657.4,534.9,487.7,476.9,498.5,513.4,524.5
2024-03-09,554.4,576.7,597.4,600.1,588.8,530,439.6,445.5,589.1,750.4,837.3,874.4,879.7,879.2,873.6,894.7,866.6,725.2,548.5,465.2,455.1,471.2,466.5,473.4
2024-03-10,471.2,488.2,514.7,424.9,408.5,411.5,391.8,447,651,803.3,880.8,910.1,900.4,887.4,876.9,817,685.4,518.1,358.9,260.4,245.3,250.7,262.2,248.2
2024-03-11,343.1,397.7,400.6,412.7,411.7,430.6,408.3,406,493.9,530,517.5,531.1,537.3,503.2,387,288.4,235.3,221.9,241.9,240.6,250.7,269.7,283.3,298.7
2024-03-12,428.1,479.5,506.3,534,548.1,563.6,480.8,477.9,604.2,680.6,733.8,776.4,763.6,716.4,720.6,666.1,627.3,586.7,554.2,525.3,510.6,512.6,555.9,554.7
2024-03-13,513,519.4,562.9,605.8,569.9,508.7,466,464.2,648.8,792.8,897,977.6,1010.6,999.6,966.5,881.1,656.8,585.6,485.2,411.4,395.4,425,436.5,450.2
2024-03-14,495.8,520.8,518.3,524.3,522.5,511.4,472,462.8,547.5,551.5,632.2,825.7,853.2,754.5,650.3,628.6,602.9,426.2,264.8,212.1,212,226.4,242.8,260.1
2024-03-15,377.4,423.2,444.9,449.1,440.9,427.9,381.6,414.9,594.7,724.1,825.3,903,942.9,865.4,826.3,754.8,688.8,474.1,334.1,257.9,257.1,265.1,268,277.4
2024-03-16,311.3,343.2,362.8,446.3,454.1,439.7,418.8,483,683.9,811.3,901.4,947.6,899.9,845.9,630.8,579.7,483.3,414.3,418.2,389.9,376,377.5,400.9,421.1
2024-03-17,525.2,550.1,562.6,574.8,570.8,561.4,549.6,580.1,694.3,794.5,878.7,778.7,922.1,999.6,995.9,957.3,897.6,777.1,680,629.3,608.2,605.8,613.2,628.8
2024-03-18,661.3,683,695.9,662.2,645.1,616.5,547,529.4,571.7,673.7,760.5,835.7,872.3,810.8,802.6,710.6,587.7,407,303.8,275.1,281.1,288.7,301.1,329.5
2024-03-19,383.1,418.5,439.6,460.1,465.4,459.4,404.9,375.4,373.9,556.5,723.8,860.2,879.5,866.8,876.1,795.9,634.7,536.2,484.9,456.3,470.8,497.5,506.2,513.9
2024-03-20,538.6,561.6,562.3,545.3,531.9,544.7,523.2,572.5,643.7,756,857.1,867.4,864.4,851.7,851.5,845.2,822.9,680.8,499.9,409.8,390.1,373,377.8,378.7
2024-03-21,391.2,425.5,459.4,465.2,393.9,373,331,393.5,592.1,706.2,801,862.7,878.1,861.7,638.7,758.8,715.3,553.9,402.8,306.5,250,260.8,294.7,348.3
2024-03-22,405,431.9,443.8,415.8,426.8,437.7,433.3,510,670.2,828.8,852.3,843.5,834.3,836.7,775.2,626.9,583.1,571.3,599.5,613.4,637.9,653.6,666.7,674.1
2024-03-23,687.1,693.6,718.1,704.9,663.6,725.3,644.3,607.6,616.7,711.2,845,908.9,907.2,889.6,827.5,692.7,587.8,530.9,498,485.3,490,511.3,515.4,523.8
2024-03-24,568.8,614.6,647.2,659.7,670.4,690.5,662.5,639.5,623.9,604.8,608.9,637.5,663.4,704.7,698.5,677.3,660.3,636.7,599.1,570.8,562.6,580,582.3,586.6
2024-03-25,624.3,664.3,687.2,686.7,684.7,675.9,643.4,612.1,633.7,605.8,556.3,535.1,506.9,477.4,552.8,566.2,549.2,498.3,519.4,524.5,545,562.5,556.5,539.7
2024-03-26,586.9,647.8,652.1,686.9,639.7,659.3,779.7,706.9,607.8,660.2,791.9,854.2,888.3,891.8,877,886.1,836.6,707.2,523.7,402.7,398.3,400.8,413.3,428.1
2024-03-27,461.6,492.4,501.3,506.6,504.7,488.9,460.3,534.3,683.9,726.5,799.8,868.6,900.8,902.9,856,668.5,567.2,519.4,444.5,407.8,425.1,463.8,514.6,530
2024-03-28,551.2,575.1,621.7,659.5,660.2,659.6,706.8,709.7,700,690,594.8,630.8,610.5,606.8,569.2,520.1,513.5,539.2,595.2,538.2,581.2,613.7,598.8,592.4
2024-03-29,569.9,562.3,561.5,554.3,518.2,500.4,491,556.4,713.5,862,917,928.2,931.8,916.5,919.3,909.6,788.4,679,568.9,485.5,496.7,501.2,480.4,478
2024-03-30,518.4,560,585.4,602.3,603.1,618.1,671.7,752.6,879.7,937,926,925.7,934.5,936.3,915.9,904.3,832.1,689.4,610.3,545.2,532.1,541.3,547.8,561.3
2024-03-31,593.6,619.6,641.3,645.4,646.2,626.3,607.2,680.6,761.7,834.8,877.8,773.3,697.4,668.7,665.7,634.3,483.5,521.7,423.8,342.8,352.2,378.1,348.8,345.6
2024-04-01,379.5,418.9,460.5,469.3,456.3,442.3,407.1,483.1,628.6,738.2,816.4,829.5,824.7,801.6,800.6,763.1,645.9,501.6,378.1,322.8,318.4,334,370.5,423.3
2024-04-02,492.6,557.5,565,568.3,556.6,553.7,533.1,516.5,497.6,465.7,473.4,485.8,509.5,480.9,486.3,447.9,456.6,477,486.2,514.8,498.6,526,504,496.8
2024-04-03,529.4,588.4,527.6,564.2,583.5,516.1,483.5,463.8,433.8,375.9,421.4,424.5,401.8,369.6,403.9,423.7,414.8,393.1,365.3,369.3,397,426.4,431.5,426.5
2024-04-04,452.9,478,489.7,502,515.3,499,451.3,425.2,443.2,440.1,434.4,425.1,427.6,181.9,433,424,378.8,332.1,300.9,296.7,305,333.5,357,378.2
2024-04-05,426.1,453,467.9,483.2,482.9,476.9,450.1,485.3,563.6,620.8,642.7,708.4,784.9,731.6,720.9,703.8,631.7,534.1,408.7,338.3,304,297.9,309.1,346.3
2024-04-06,391.1,419.1,465.6,465.1,465.4,473.5,462.3,554.7,630.5,622.6,550.4,634.6,585.5,564.3,669,616.2,630.1,516.7,433.2,361.5,307.4,311.3,318.8,328.6
2024-04-07,371.6,409.5,433.4,449.7,452.3,438.7,440.5,578,720,797.7,812.4,810.4,780.6,742.6,782.5,694.2,678.5,526.1,414.2,341.3,284.4,298.9,304.4,338.1
2024-04-08,395.2,428.6,452.6,467.3,466,464.9,452.1,437.7,444,451.1,463.8,464.9,428.5,410.8,391.4,368.3,339.5,324.9,358.4,435,459.6,480.8,501.2,531.2
2024-04-09,608.5,601.8,611.5,608.4,598.7,602.6,599.3,682.6,778.6,871.9,930.3,910.3,894.7,860,827.6,821.6,755.2,661.9,606.3,555.2,560.6,578.9,563.7,578.5
2024-04-10,453.5,465,607.2,619.2,611,587.8,591.4,691.1,807.9,913.1,1005.3,1041,1060.9,1045.7,1027.2,974.6,843.4,659.4,501.5,464.3,479.9,494.8,512.1,580.5
2024-04-11,646.3,681.8,696.9,718.2,726.5,719,699,692.7,646.2,648.9,728.5,768.3,828.8,768.9,725.2,709.4,662.8,647.7,624.3,587.4,606.5,621,586.2,592.9
2024-04-12,624.2,638.2,648.3,656.8,661,656.2,642.1,716.7,809.7,889.7,975.1,956.4,994.1,953.3,851.3,789.9,686.7,649.4,604.4,558,557.6,568.9,579.2,592.8
2024-04-13,518.6,547.6,572.7,585.3,585.1,568.4,569.7,643.1,745.9,844.3,910.1,937.7,976.5,991.8,951.6,881.5,760.7,614.9,516,446.5,428.2,430.6,290.9,325.7
2024-04-14,468.7,539.2,553,572.5,573.1,571,611.3,627.2,663.8,783.1,841.9,822.2,799.8,719.1,744.5,769.7,698.4,620.3,597.9,631.8,651.5,674.1,748.4,779.6
2024-04-15,826.5,840.4,848.5,877.9,834.5,831.9,810.4,718.6,743.4,806.9,791.7,710.1,728.1,741.3,715.9,741.9,729.3,647.8,584.7,588.7,557.4,557.6,555.6,576.2
2024-04-16,605.6,622.8,603.2,607.4,601.6,581.5,584.6,613.6,642,722.3,808.2,945.7,968.1,949.8,905.9,799.9,721.1,627.2,548,500,500.1,491.1,484,505.2
2024-04-17,530.4,556.5,550.5,547.8,545.3,535.5,534.4,625.4,665.2,671,695.3,701.5,681.9,649.8,663.7,641.6,551.5,512.7,472.4,443.7,443,456.7,469.8,497.3
2024-04-18,521.4,573.5,606.3,582.1,602.8,607.8,626.2,765.6,857.5,927.7,904.6,920.7,919.4,906.3,907.5,858.8,709.2,502,404,328.7,307.3,312.9,319.1,344.9
2024-04-19,387.2,491.7,529.1,573.9,583.5,613.8,616.5,711.5,800.7,865.1,864.8,915.6,886.8,948.9,857.3,790.9,718.6,582.7,527.7,493.3,498.4,522.8,537.2,547.8
2024-04-20,501.9,595.1,608.2,627.4,655.3,742.1,750.5,712.6,719.7,690.9,722.4,729.3,664.9,656.8,674.5,683.2,613.9,556.6,522.2,486.6,468.3,478.6,494.5,513.1
2024-04-21,546.8,567.9,590.8,607.1,609.3,597.6,576.6,560.9,561.3,608.1,608.6,594.6,609.9,617.2,609.7,593.4,577.1,535.7,489.4,454.1,466.6,478.8,495,516.9
2024-04-22,560.1,593.9,612.5,626.8,630.4,622.1,593.6,569,557,621.6,586.6,591.8,600.4,593.9,640.7,657.4,592.7,540.1,555.1,510.9,516.1,523.8,529.8,516.6
2024-04-23,525.2,554.6,576,593.3,600.6,603.3,580.7,582.1,592,622,612.8,626.7,654.9,597.7,535.3,453.7,390.2,379.6,388.1,363.2,364.3,378.4,394.5,418
2024-04-24,467.7,463.2,461.4,466.8,467.2,451.4,451.2,548.1,698.3,855.5,867.8,851.9,778.1,800.1,798.4,730.5,683.4,568.4,453.4,352.5,330.2,320.9,314.8,337.2
2024-04-25,388.9,433.7,474.2,528,532.5,551.9,575.9,678.4,724,760.1,744.9,829.2,849.2,826,807.9,755,662.2,514.7,462.8,420.2,407.1,424,434.8,452.4
2024-04-26,513.2,551.5,566.5,580.3,596.3,581.3,550.9,511.1,495.6,562.2,624,693.2,706.3,690.9,824.4,835.7,726.8,594.8,506.8,445.9,439.5,457.4,476.2,507.9
2024-04-27,596.3,628.3,651.3,671.5,675.7,669.9,670,752.4,846.5,941.7,994.8,994.9,986.4,986.6,973.8,926.6,815.7,601.1,461.7,519,472.1,497.5,505.2,507.2
2024-04-28,458.4,483,505.1,513.6,517.6,507.7,544.3,631.5,708.6,767.7,823.8,884.5,892.1,825.5,764.5,718.6,618.8,488.5,445.4,426.5,428.6,444.8,464.9,504.3
2024-04-29,582.6,630.8,616.8,613.1,606.8,599.7,550.9,528.7,460.5,479.1,547.1,542.2,518.7,511.6,495.9,495.4,485.2,467.5,468.8,478,513.9,549,543.8,528.1
2024-04-30,557.1,567,517.7,526.6,526.7,523.9,503.4,504.5,545.4,644.7,683.9,817.8,842,788.2,648.1,625.9,512,476.3,463,429.5,429.8,451.7,461.3,470.5
2024-05-01,514,550.8,567.8,569.7,583.5,589.9,577.3,581.6,563.9,597.5,620.6,645.7,633.8,639.5,655.7,739.4,690.2,610.9,517.1,443.1,429.5,434.5,429.3,440.6
2024-05-02,466.8,487.3,493.6,532.4,523.6,515.1,538.6,615.3,719.8,827.5,882.3,865.7,871.6,853.6,801.2,714,534.6,449.5,431.2,370.9,340.3,350.1,355,383.2
2024-05-03,435.9,490.5,510.8,506.3,507.4,504.5,522.5,598.2,677.7,770.5,841.4,858.5,849.8,844,816.4,751.7,652.7,519.8,410.9,336.8,319.4,336.9,352.7,371.1
2024-05-04,424.2,462.6,498.6,525.5,533.8,528.7,551.1,607.8,660.4,752.4,759.6,799.2,757.5,713.3,651.2,673.9,614.4,574.8,553.1,524.6,577.8,610.1,603.8,597.3
2024-05-05,592.7,635.3,669,702.1,735.6,732.6,693.3,678.9,619.9,600.9,610,600.2,618.9,605.2,590.4,597.4,578.5,561.6,535.9,538.9,515.7,478.9,447.9,441.7
2024-05-06,455.2,486.8,513,534.2,538.8,544.4,540.5,589.3,649,643.6,671.2,735.8,788.7,795.3,742.2,635.1,554.5,461.6,403.9,372.6,354.9,390.8,403.5,424.8
2024-05-07,469.7,512,510.9,516.1,532.8,543.8,564.4,665.6,775.9,824.5,821.3,818.4,825.7,813,821.6,806.6,701.3,551.9,435.1,371.6,416.4,414.1,392.4,416.5
2024-05-08,454.9,479.9,504.5,524.5,519.7,523,484,506.7,528.8,581.5,597.6,673,714,670.7,617.1,630.3,637.3,490,392.6,327.9,345.6,356.9,372.3,394
2024-05-09,424.7,450,469.7,486.3,488.3,484.6,534.8,636.2,733.2,807.2,857.8,870.1,878.9,857.6,833.7,773.9,662.7,518.7,432.9,367.1,343.3,349.2,359.6,384.3
2024-05-10,430.1,457.6,475.5,482.2,482.2,469.5,500.2,612.7,705.6,762.3,818.4,826.1,822.1,806.1,809.2,787.5,700.1,577.6,491.6,458.2,448.8,479.2,487.3,520
2024-05-11,539.5,592,628.5,657.6,641.2,651.7,686.8,744.8,807.9,722.5,776.4,791.3,805.2,730.2,627.8,572.1,554.5,540.6,491.7,501.6,497.7,487,507,528.5
2024-05-12,552.5,534.4,523.4,526.1,535.1,582.6,612,598.9,631.2,685.8,706.6,714.9,687.4,652.8,645.3,667,672.3,677.6,622.2,569.1,593.2,584,583.6,591
2024-05-13,601.6,628.7,627.1,620.8,605.9,584.5,596.7,645.6,707,765.8,814.2,823.2,797.2,821.3,796.7,734.6,612.6,478.9,385.7,344,329.9,335.4,336.2,355.8
2024-05-14,393.4,421.3,441.8,455.9,452.3,449.4,466.7,556.8,632.4,702.5,755.2,787.8,810.4,790.2,762.1,697.9,591.2,462.5,372.2,320.7,308.6,322.1,330.3,354
2024-05-15,395.6,421.3,441.1,450.2,446.9,453.7,484.8,615.9,715.1,790.6,816.4,824,822.2,818.3,799.7,787.4,732,668.1,676,609.7,565.4,564.6,574.1,604.4
2024-05-16,657.6,695,743,771.6,780.4,776.3,788.4,836.3,911.1,924.1,921,916.3,929.7,909.9,907.2,905.9,841.8,711.4,572.5,500.5,467.6,464.3,483.1,485.6
2024-05-17,423,478.4,535.3,551.9,557.8,527.9,543,617.8,697.7,724.1,694.8,713.3,731,726,727.7,730.4,627.4,502.3,417.2,380.2,383.3,392.2,415.2,422.3
2024-05-18,450.1,480.7,509.1,533.4,503,504.1,515.1,572.4,645.3,717.4,775.2,780.1,768.3,774.9,747,698.8,586.3,449.3,349.7,309.8,308.3,315,326.2,363.3
2024-05-19,394.6,415.5,436,443.3,442.9,446.1,471,569.6,660.5,737.6,783.5,793.9,790.3,777.7,763.5,707.1,590,447,343.9,296.2,283.5,298.8,315.3,340.4
2024-05-20,387.8,416,441.4,454.7,449.6,440.3,459.8,528.5,572.5,603,621.8,703.1,692.1,641.2,558.1,494.9,506.5,400.4,305.4,280.3,292,322.7,337.8,366.1
2024-05-21,404.8,438.9,444.6,455.6,455.8,453.1,469.3,525.5,579.9,636.8,666.4,700.6,696.6,639.1,608.3,562.2,511.8,392.4,344.7,295.6,290.4,321.1,343.8,373.9
2024-05-22,417.1,445.6,467.7,482.4,489.7,472.7,450.2,419,438.6,508.8,539.8,545.3,553.1,498.6,525.1,553.6,480.3,386.1,359,323.9,325.4,346.5,371.5,400.7
2024-05-23,441.8,479,506.1,516.3,520,510.6,512.3,514,576.4,652.2,680.8,677.5,702.2,702.4,668.7,616.6,538.9,439.8,354.9,322.5,342,377.6,415.2,432.9
2024-05-24,444.8,485.7,485.9,515.4,516.9,536.8,548.1,555,585.6,668.4,739.4,749.7,740.4,714.9,682.3,606.4,503.9,385,316.6,284.8,279.2,300.6,324.9,361
2024-05-25,403.3,435.9,462.9,481.4,485.2,479.3,495.5,552.8,619.7,668.5,705.9,735.9,724.6,721,708.4,711.6,609.7,485.5,379.4,328.9,325.6,347.1,369.1,390
2024-05-26,436.1,489.2,516,538.6,567.1,563.6,532.6,556.4,627.7,589.1,533.9,534.8,506.7,501,443.1,417.9,422.6,388.4,355.1,352.3,331.8,346.1,346.9,402.4
2024-05-27,448.8,499.1,516.4,554.7,558.5,568.5,629.4,652.6,645.4,607.6,654.6,758.4,644.4,600.2,460.2,409.7,421.2,397.8,404.3,417,402.1,427.2,446.1,498
2024-05-28,521.5,532.4,566.4,633.2,649.4,656.7,605,654.9,757.8,760.4,756.7,742.5,727.2,705.7,699.8,679.8,583.3,499.9,424.1,406,408,418.6,386.1,414
2024-05-29,488.8,526.2,550.7,563.7,560.7,557.9,573.4,618.8,681.4,745.1,781.9,784.2,804.8,767.8,731.2,724.4,618.6,500.2,406.9,370.5,370.3,396,419.5,453.1
2024-05-30,498.4,530,551.3,562.3,567.5,565.8,565.3,576.5,529.3,612.9,721,807.2,764.7,587.5,641.1,559.2,474,416.1,409.2,371.7,379,402.9,431.6,466.8
2024-05-31,505.8,544.2,566.8,580.3,577.8,569.6,541.3,511.2,484.5,501.4,462.9,546.8,618,655.8,635.9,658.9,601.9,496.3,468.7,466.1,499.1,527.6,533.6,581.8
2024-06-01,615.3,644.5,651.5,676.4,681.5,696.5,704.1,717.3,705.4,731.1,884.7,905,915.4,872,845.5,923.1,874.5,728.7,643.6,610.7,590.7,630.2,632.8,642.2
2024-06-02,691.3,744,761,796.6,789.7,785.6,755.7,734.7,753.9,808.2,870.8,891.6,874,823.5,815,725.1,719.2,619.2,554.6,519.1,513,545.8,566.5,586.2
2024-06-03,550.1,574.2,592,600.2,594.6,587.8,586.4,599,638.5,687.7,739.2,734.9,637.1,628.3,590.2,526.6,440.4,362.3,330.3,299.7,306.4,340.1,360.5,381.7
